GENESIS-Tabelle: Temporär
Bevölkerung: Bundesländer, Stichtag, Geschlecht, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Niedersachsen;Niedersachsen;Nordrhein-Westfalen;Nordrhein-Westfalen;Rheinland-Pfalz;Rheinland-Pfalz;Saarland;Saarland;Sachsen;Sachsen;Sachsen-Anhalt;Sachsen-Anhalt;Schleswig-Holstein;Schleswig-Holstein;Thüringen;Thüringen
;;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt
31.12.2012;28-Jährige;40628;83215;101336;203805;21967;44759;5313;10979;24355;51329;12307;26399;14141;28425;12323;26799
31.12.2012;29-Jährige;41737;84415;102440;205318;21991;44731;5360;11095;24466;51703;12253;26601;14447;28735;12312;26619
31.12.2012;30-Jährige;43102;86726;105299;211390;22759;46199;5536;11389;24444;52250;11977;25985;15267;30026;12524;27267
31.12.2012;31-Jährige;43532;87152;105581;210201;23155;46424;5389;11154;23657;50680;11918;25906;15460;30292;12265;26396
31.12.2012;32-Jährige;44202;87729;106292;210793;22956;45470;5481;11176;24364;51709;12210;26295;15871;30886;12488;27042
31.12.2012;33-Jährige;42499;84564;101454;200754;21903;43849;5321;10521;23249;49974;11622;25114;15194;29616;11937;25806
31.12.2012;34-Jährige;42428;84476;100518;198977;21701;43299;5248;10339;23550;50123;11810;25243;15248;29885;11615;24891
31.12.2012;35-Jährige;42256;84306;100345;199810;21937;43238;5232;10346;22793;48829;11356;24235;15416;30144;11534;24621
31.12.2012;36-Jährige;43043;85438;101697;201439;21482;42718;4969;9997;20558;43433;10142;21688;15680;30475;10330;21959
31.12.2012;37-Jährige;41891;83834;99163;196567;21330;42320;4808;9732;19485;41465;9628;20714;15248;29842;9769;21074
31.12.2012;38-Jährige;43875;86915;101248;199965;21853;43034;5064;10042;19109;41040;10139;21293;15487;30462;10170;21912
31.12.2012;39-Jährige;45018;89169;102616;203531;22353;44247;5129;10112;19442;41630;10480;22367;16168;31704;10579;22620
31.12.2012;40-Jährige;49070;97977;111013;220886;24584;48283;5646;11143;21380;45840;12272;25763;17725;34678;11813;25577
31.12.2012;41-Jährige;54517;108344;122009;242698;26843;53408;6360;12487;25181;53775;14504;30713;19939;39300;13508;28915
31.12.2012;42-Jährige;57305;114245;127319;254469;28231;56259;6448;12904;25424;53798;14970;30925;20757;41317;14112;29627
31.12.2012;43-Jährige;61908;124234;139422;279982;30591;61261;7312;14517;25876;54201;15572;32198;23099;46033;14397;30044
31.12.2012;44-Jährige;64911;130966;146049;293484;32327;65021;7802;15533;26663;55493;16036;33185;24793;49268;14853;30637
31.12.2012;45-Jährige;67565;135594;149758;301587;33575;67012;8082;16210;27637;57531;16967;34754;25598;51252;15606;31836
31.12.2012;46-Jährige;68662;138608;153496;309801;34518;69970;8444;16921;29757;61034;17704;36294;25950;51779;16676;34205
31.12.2012;47-Jährige;67690;137321;152828;308915;34762;70149;8812;17314;30937;63689;18655;38006;25609;50875;17439;35384
31.12.2012;48-Jährige;68704;138437;155076;313580;35625;72031;9084;17921;32730;66511;19714;39867;25681;51571;18443;37520
31.12.2012;49-Jährige;67649;136753;152268;307648;35503;72047;9018;17982;33057;67594;20295;41319;25118;50060;19014;38481
31.12.2012;50-Jährige;65810;132293;146775;295538;35018;70269;8970;17944;32495;66448;20330;40857;24017;47911;18870;38117
31.12.2012;51-Jährige;64950;130771;145423;290904;34835;70100;8965;18195;32966;66445;20211;40921;23601;46910;19557;39425
31.12.2012;52-Jährige;62360;125395;142281;284291;34067;67847;8788;17505;31626;63934;19693;39878;22434;44589;18608;37620
31.12.2012;53-Jährige;60704;121995;139077;277571;32633;65782;8729;17798;31607;63475;19537;39077;21863;43352;18665;37659
31.12.2012;54-Jährige;57156;114881;131972;263704;31137;62308;8480;17106;29455;58762;18292;36790;20449;40790;17401;35013
31.12.2012;55-Jährige;56532;112861;129223;258072;30690;61782;8129;16469;29420;58630;18279;36304;20391;39839;17426;34951
31.12.2012;56-Jährige;54196;108416;125038;248794;29654;59324;7989;15915;29902;59557;18779;36793;19113;37645;17813;35704
31.12.2012;57-Jährige;52352;104510;121606;239292;28865;57407;7584;15115;31197;61723;18812;37667;18655;36659;18057;35911
31.12.2012;58-Jährige;51920;102289;120091;234843;28449;56469;7765;15346;31145;61079;18556;37043;18653;36357;17840;35375
31.12.2012;59-Jährige;50237;98848;114946;223472;27727;54817;7574;14953;31462;61611;18950;37147;17776;35011;17686;35201
31.12.2012;60-Jährige;50619;99753;114012;221114;27368;54481;7318;14650;31780;62571;18790;36933;17840;34821;17603;34926
31.12.2012;61-Jährige;49884;98563;110238;213498;26827;53367;7221;14211;33032;64141;18150;35288;17888;35107;17494;34727
31.12.2012;62-Jährige;49890;98919;109914;213248;27143;53952;7243;14440;31625;61408;17774;34696;18160;35449;16896;32986
31.12.2012;63-Jährige;49540;98197;109464;212688;26509;52349;7372;14752;27802;53811;16074;30862;18024;35338;14890;29316
31.12.2012;64-Jährige;45716;90684;100416;194490;22750;45119;6418;12710;22364;43081;13574;26104;17798;34777;13057;25381
31.12.2012;65-Jährige;42287;82849;92507;178652;20354;40028;5253;10301;22774;43069;13316;25463;16598;32433;12449;24208
31.12.2012;66-Jährige;39673;77365;85381;163506;18179;35714;4354;8380;16971;32351;10735;20567;15596;30302;10471;19898
31.12.2012;67-Jährige;31289;60995;72819;137560;15521;29850;4011;7712;20415;38188;11033;20804;13196;25026;9826;18672
31.12.2012;68-Jährige;42490;81649;93718;177839;20280;39131;5480;10427;29526;55416;15483;29073;17171;33147;14292;27113
31.12.2012;69-Jährige;43201;83824;93954;177826;20145;38820;5366;10157;29290;54624;15897;29900;17639;34132;14360;27215
31.12.2012;70-Jährige;41984;81153;91165;172054;19637;37778;5347;9947;27339;50383;16016;29580;17014;32730;13656;25419
31.12.2012;71-Jährige;51443;98231;109286;204217;24746;46793;6816;12673;33974;62420;19333;35873;20490;39389;17542;32416
31.12.2012;72-Jährige;53607;101491;117888;218415;27102;50461;7180;13199;34720;63636;19875;36600;20522;39461;18976;34596
31.12.2012;73-Jährige;52753;98811;116021;213130;26257;49215;7422;13391;34043;61727;19355;35197;20431;38642;18239;33390
31.12.2012;74-Jährige;50001;93040;108827;198859;24473;45465;6760;12245;30824;55592;17534;31282;18987;35823;15878;28880
31.12.2012;75-Jährige;45639;84430;102556;184819;22897;42018;6865;12087;28120;50070;16252;28811;17221;32265;14693;26045
31.12.2012;76-Jährige;43468;78844;97554;174658;22114;40265;6715;11802;27571;48369;15731;27270;16259;29933;14249;24917
31.12.2012;77-Jährige;41062;73552;93522;165097;21064;37627;5952;10502;26685;46930;15121;25822;15376;27663;13618;23354
31.12.2012;78-Jährige;37226;65633;86252;150728;19007;33792;5135;8895;24487;42168;13876;23332;13516;24343;12324;21094
31.12.2012;79-Jährige;29020;49916;66930;115151;15233;26605;4275;7440;18949;31986;10856;17939;10085;17621;9502;15999
31.12.2012;80-Jährige;28509;47937;65139;110659;14740;25439;4375;7377;18137;30095;10451;17144;9624;16372;9396;15505
31.12.2012;81-Jährige;28338;47305;64856;107797;14950;25040;4289;7118;18474;29959;10260;16498;9638;16020;9179;14745
31.12.2012;82-Jährige;28883;46925;66092;108561;15144;24991;4059;6752;19310;30675;10443;16230;9543;15690;9525;15028
31.12.2012;83-Jährige;26597;42735;61538;98948;14171;22856;3870;6147;18222;28384;9673;14603;8952;14516;8712;13303
31.12.2012;84-Jährige;25204;39839;57391;90954;13161;21200;3582;5605;16705;25381;8995;13324;8627;13799;8185;12286
31.12.2012;85-Jährige;22941;35302;51522;78548;11935;18561;3298;4953;14437;21061;7644;11034;7782;11771;7114;10298
31.12.2012;86-Jährige;21001;31062;47300;69291;11364;16769;2931;4292;13987;19380;6899;9605;7181;10521;6687;9265
31.12.2012;87-Jährige;20214;28544;43805;61427;10297;14693;2719;3765;12283;16709;6236;8389;6964;9877;5796;7932
31.12.2012;88-Jährige;16951;23125;37853;51081;8923;12072;2436;3315;10094;13315;5256;6899;5838;8009;4929;6464
31.12.2012;89-Jährige;14564;19518;31773;42122;7534;10116;2191;2902;8925;11556;4467;5716;5182;7019;4074;5360
31.12.2012;90 Jahre und mehr;50140;63962;105529;133134;24645;31586;6224;7877;31495;39555;14603;18185;18385;23628;13086;16522
31.12.2012;Insgesamt;3967993;7778995;9014270;17554329;2036117;3990278;510729;994287;2071700;4050204;1154497;2259393;1440577;2806531;1102333;2170460
31.12.2013;unter 1 Jahr;30784;63062;71059;146245;15653;32100;3278;6822;16763;34772;8270;16868;10747;21994;8514;17458
31.12.2013;1-Jährige;30679;63036;72146;147716;15470;31866;3394;6923;17162;35135;8357;17034;11044;22767;8589;17515
31.12.2013;2-Jährige;30584;62724;70583;144603;15625;32067;3421;7117;16872;34705;8181;16854;10829;22100;8513;17340
31.12.2013;3-Jährige;31734;65252;72607;149272;15933;32785;3531;7130;17318;35272;8482;17246;11423;23374;8724;17742
31.12.2013;4-Jährige;31364;64758;71609;147011;15688;32275;3458;6999;16604;34292;8280;17053;11139;23096;8448;17044
31.12.2013;5-Jährige;32626;66948;74283;152720;16261;33568;3502;7276;16918;34670;8577;17573;11841;23993;8562;17559
31.12.2013;6-Jährige;32662;67559;74364;152729;16237;33638;3530;7269;16434;33766;8314;17077;11741;24253;8239;17122
31.12.2013;7-Jährige;32631;67327;74025;152024;15877;32850;3415;7243;15731;32249;7798;16399;11675;24071;7794;16222
31.12.2013;8-Jährige;33639;68990;74941;154382;16383;33735;3671;7496;15836;32330;8195;16578;11806;24181;8012;16447
31.12.2013;9-Jährige;35265;72064;77582;159309;16736;34725;3677;7652;15995;32696;8047;16665;12377;25512;8286;17063
31.12.2013;10-Jährige;35547;72644;78095;160741;17263;35407;3693;7630;15527;31605;7813;16213;12614;25842;8123;16574
31.12.2013;11-Jährige;36729;75459;80183;164773;17554;36119;3892;8037;15308;31068;8027;16709;12980;26521;8055;16507
31.12.2013;12-Jährige;38424;78406;82266;169266;18129;37425;4045;8327;15070;31107;8186;16892;13449;27456;8258;16848
31.12.2013;13-Jährige;40091;82493;86367;177461;19281;39544;4259;8735;15677;32075;8278;17271;14256;29075;8239;16872
31.12.2013;14-Jährige;40502;83211;87045;178520;19659;40058;4514;9036;14764;30286;7935;16611;14476;29707;7785;16246
31.12.2013;15-Jährige;42038;86077;89750;184590;20435;41721;4476;9229;14167;28933;7904;16081;14800;30147;7847;16048
31.12.2013;16-Jährige;43918;89745;93824;192823;21278;43688;4888;10004;13750;28014;7616;15738;15092;31361;7807;15975
31.12.2013;17-Jährige;42740;87932;93181;191275;20734;42876;4932;10159;12908;26369;7235;14895;15079;31011;7272;14788
31.12.2013;18-Jährige;41488;85341;91249;187930;20804;42598;4804;9922;11967;24455;6563;13780;14605;29999;6513;13580
31.12.2013;19-Jährige;41551;85966;94101;193759;21326;43799;5047;10296;12132;24911;6766;14107;14819;30558;6259;12869
31.12.2013;20-Jährige;42234;87916;98599;202046;22200;45898;5186;10820;12984;26524;7082;14731;14970;30867;6807;13941
31.12.2013;21-Jährige;42207;87310;100130;204995;23074;46816;5394;11049;13960;28541;7925;16370;14775;30400;7620;15378
31.12.2013;22-Jährige;42879;88607;103882;211606;23432;48041;5511;11462;16343;33727;8785;18370;14859;30740;8637;17673
31.12.2013;23-Jährige;44316;92395;108192;220281;24319;50122;5738;11977;23837;49637;12419;26718;15666;32091;12367;26029
31.12.2013;24-Jährige;43444;90052;105897;215162;23730;48814;5598;11616;24728;52035;12831;27265;15117;30886;12591;26536
31.12.2013;25-Jährige;44463;92426;108630;221163;24079;49838;5737;11822;25358;53603;13249;28269;15380;31802;13194;27972
31.12.2013;26-Jährige;43584;90503;106541;216726;23391;48036;5686;11771;25810;54562;13037;27875;14997;30976;13045;28035
31.12.2013;27-Jährige;42967;88527;106070;214084;22966;47162;5641;11747;24852;52041;12333;26606;14681;29856;12401;26950
31.12.2013;28-Jährige;41910;85258;102086;205789;21706;44764;5319;11048;24555;52365;12185;26192;14338;28710;12315;26578
31.12.2013;29-Jährige;41213;84450;102049;205544;22073;45016;5311;10957;24382;51463;12282;26278;14336;28850;12239;26547
31.12.2013;30-Jährige;42156;85539;102973;206969;22103;45101;5348;11090;24576;51822;12157;26353;14736;29261;12321;26482
31.12.2013;31-Jährige;43616;87806;105972;212910;22952;46562;5521;11348;24571;52391;11965;25873;15529;30637;12523;27192
31.12.2013;32-Jährige;44079;88374;106289;211715;23357;46817;5384;11188;23788;50904;11948;25880;15717;30850;12277;26344
31.12.2013;33-Jährige;44642;88835;106836;212071;23108;45930;5483;11220;24436;51863;12232;26257;16184;31503;12491;26977
31.12.2013;34-Jährige;42811;85423;102142;202085;22059;44237;5336;10577;23298;50146;11625;25097;15423;30147;11977;25798
31.12.2013;35-Jährige;42827;85482;101107;200123;21917;43825;5231;10279;23661;50285;11846;25238;15474;30422;11668;24917
31.12.2013;36-Jährige;42640;85166;100940;201086;22108;43637;5247;10430;22816;48844;11368;24252;15601;30558;11547;24600
31.12.2013;37-Jährige;43346;86195;102131;202445;21647;43113;5002;10028;20661;43621;10162;21743;15872;30946;10376;22022
31.12.2013;38-Jährige;42156;84452;99540;197506;21528;42766;4831;9766;19509;41588;9652;20761;15516;30405;9823;21093
31.12.2013;39-Jährige;44164;87541;101679;200937;22024;43361;5074;10052;19124;41079;10120;21275;15640;30837;10188;21914
31.12.2013;40-Jährige;45202;89669;103047;204291;22519;44522;5131;10118;19495;41686;10480;22362;16334;32095;10629;22704
31.12.2013;41-Jährige;49309;98584;111451;221744;24682;48549;5659;11170;21448;45872;12225;25713;17889;35021;11841;25584
31.12.2013;42-Jährige;54722;108827;122311;243320;26948;53617;6387;12551;25202;53774;14490;30684;20113;39681;13530;28940
31.12.2013;43-Jährige;57487;114660;127572;254961;28335;56529;6446;12896;25420;53780;14992;30941;20848;41569;14098;29592
31.12.2013;44-Jährige;62080;124621;139694;280443;30668;61437;7341;14534;25884;54209;15535;32101;23251;46384;14365;30002
31.12.2013;45-Jährige;65095;131337;146242;293794;32400;65218;7828;15549;26639;55471;16007;33122;24897;49509;14835;30605
31.12.2013;46-Jährige;67715;135916;149775;301570;33676;67210;8085;16196;27613;57444;16950;34687;25698;51410;15599;31807
31.12.2013;47-Jährige;68706;138691;153526;309654;34559;70040;8453;16940;29756;60981;17671;36198;25989;51837;16633;34125
31.12.2013;48-Jährige;67714;137320;152795;308735;34832;70249;8809;17309;30906;63560;18601;37885;25659;50965;17387;35294
31.12.2013;49-Jährige;68738;138485;154951;313129;35608;71988;9081;17890;32723;66413;19636;39743;25718;51663;18413;37432
31.12.2013;50-Jährige;67682;136685;152196;307212;35555;72100;9026;17953;32993;67422;20254;41207;25206;50156;18956;38346
31.12.2013;51-Jährige;65788;132168;146655;295041;34999;70234;8946;17885;32456;66277;20290;40667;24116;48056;18827;37992
31.12.2013;52-Jährige;64943;130667;145043;290003;34872;70088;8943;18121;32884;66239;20153;40724;23621;46856;19507;39245
31.12.2013;53-Jährige;62306;125152;142053;283438;34024;67726;8768;17450;31527;63676;19594;39691;22476;44617;18570;37437
31.12.2013;54-Jährige;60597;121723;138723;276477;32590;65636;8721;17738;31538;63241;19463;38854;21906;43385;18602;37479
31.12.2013;55-Jährige;57142;114569;131540;262487;31119;62162;8448;17015;29392;58493;18218;36556;20491;40796;17346;34839
31.12.2013;56-Jährige;56413;112474;128773;256731;30621;61613;8117;16379;29295;58304;18174;36044;20389;39798;17365;34769
31.12.2013;57-Jährige;54049;107989;124589;247427;29578;59108;7938;15786;29814;59239;18691;36566;19109;37581;17770;35526
31.12.2013;58-Jährige;52178;103937;121086;237786;28765;57117;7555;15002;31099;61376;18725;37405;18672;36605;17984;35686
31.12.2013;59-Jährige;51805;101759;119444;232999;28320;56150;7718;15219;31059;60720;18440;36700;18642;36246;17766;35108
31.12.2013;60-Jährige;50066;98290;114281;221561;27626;54509;7557;14859;31348;61164;18842;36819;17749;34918;17613;34939
31.12.2013;61-Jährige;50440;99130;113255;218916;27257;54128;7283;14514;31668;62150;18682;36592;17832;34699;17528;34683
31.12.2013;62-Jährige;49664;97840;109452;211400;26699;52989;7193;14092;32881;63579;18042;34947;17882;35006;17405;34473
31.12.2013;63-Jährige;49643;98181;108963;210742;27017;53504;7190;14312;31475;60903;17628;34270;18147;35315;16797;32715
31.12.2013;64-Jährige;49229;97272;108455;210157;26305;51808;7304;14582;27680;53314;15954;30521;17972;35134;14824;29067
31.12.2013;65-Jährige;45392;89804;99363;191762;22604;44687;6359;12541;22273;42709;13475;25806;17721;34525;12982;25141
31.12.2013;66-Jährige;42012;81995;91514;176010;20172;39544;5192;10132;22666;42643;13185;25121;16494;32071;12376;23946
31.12.2013;67-Jährige;39281;76357;84358;160931;18010;35243;4292;8245;16867;32005;10626;20242;15483;29977;10371;19620
31.12.2013;68-Jährige;31009;60246;71921;135159;15366;29414;3965;7596;20266;37706;10923;20512;13093;24749;9735;18421
31.12.2013;69-Jährige;42057;80495;92484;174673;20081;38601;5412;10253;29251;54670;15322;28603;17041;32729;14147;26668
31.12.2013;70-Jährige;42728;82499;92645;174538;19929;38216;5282;9962;29016;53829;15702;29346;17449;33588;14192;26766
31.12.2013;71-Jährige;41469;79690;89831;168614;19396;37099;5260;9773;27037;49605;15783;29015;16840;32242;13486;24936
31.12.2013;72-Jährige;50763;96396;107652;199885;24426;45904;6723;12404;33573;61348;19031;35090;20203;38635;17291;31760
31.12.2013;73-Jährige;52841;99358;115958;213393;26722;49407;7065;12899;34242;62444;19534;35740;20243;38697;18689;33860
31.12.2013;74-Jährige;51869;96439;113999;207889;25812;48079;7285;13049;33528;60424;18963;34214;20081;37792;17930;32590
31.12.2013;75-Jährige;49106;90717;106665;193423;24011;44302;6608;11889;30326;54298;17169;30399;18670;34951;15602;28120
31.12.2013;76-Jährige;44710;81988;100136;179137;22373;40795;6708;11735;27519;48667;15859;27827;16869;31382;14345;25265
31.12.2013;77-Jährige;42455;76246;94941;168552;21588;38948;6549;11428;26907;46827;15284;26264;15901;29030;13847;24054
31.12.2013;78-Jährige;39929;70886;90658;158644;20511;36319;5790;10095;25985;45281;14568;24681;14976;26711;13165;22393
31.12.2013;79-Jährige;36000;62883;83289;144239;18385;32456;4957;8490;23729;40435;13373;22263;13103;23369;11889;20127
31.12.2013;80-Jährige;27906;47542;64240;109467;14628;25285;4103;7080;18231;30469;10390;16996;9752;16856;9095;15178
31.12.2013;81-Jährige;27221;45349;62222;104612;14093;24064;4180;6965;17366;28510;9955;16134;9185;15530;8939;14630
31.12.2013;82-Jährige;26934;44478;61527;101134;14196;23536;4046;6661;17495;28138;9682;15411;9191;15074;8642;13739
31.12.2013;83-Jährige;27249;43740;62101;100829;14249;23167;3808;6253;18189;28581;9802;15062;8988;14618;8911;13896
31.12.2013;84-Jährige;24818;39329;57425;91175;13199;21058;3582;5648;17035;26201;8945;13312;8390;13446;8024;12149
31.12.2013;85-Jährige;23222;36257;52917;82779;12135;19314;3293;5078;15437;23230;8259;12099;8002;12638;7555;11173
31.12.2013;86-Jährige;21014;31917;46780;70610;10876;16648;2994;4447;13180;19030;6895;9825;7153;10700;6454;9249
31.12.2013;87-Jährige;18903;27562;42487;61536;10268;14964;2624;3772;12630;17367;6150;8441;6502;9447;5983;8186
31.12.2013;88-Jährige;17864;24918;38673;53745;9103;12845;2384;3265;10892;14687;5509;7322;6190;8684;5133;6951
31.12.2013;89-Jährige;14809;19954;32703;43738;7765;10385;2130;2874;8776;11463;4571;5898;5134;6942;4221;5502
31.12.2013;90 Jahre und mehr;51758;66317;109582;138972;25818;33155;6761;8575;32458;40780;15225;18908;19061;24508;13713;17334
31.12.2013;Insgesamt;3968682;7790559;9012888;17571856;2035389;3994366;508284;990718;2067221;4046385;1145944;2244577;1443924;2815955;1097153;2160840
_____
Berlin: bis 1990 nur Berlin-West
Neue Länder ab 1991

Ab 2011: Ergebnisse auf Grundlage des Zensus 2011.
_____
(C)opyright Statistisches Bundesamt, Wiesbaden 2015
Stand: 16.11.2015 / 12:02:02
