GENESIS-Tabelle: Temporär
Bevölkerung: Bundesländer, Stichtag, Geschlecht, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Niedersachsen;Niedersachsen;Nordrhein-Westfalen;Nordrhein-Westfalen;Rheinland-Pfalz;Rheinland-Pfalz;Saarland;Saarland;Sachsen;Sachsen;Sachsen-Anhalt;Sachsen-Anhalt;Schleswig-Holstein;Schleswig-Holstein;Thüringen;Thüringen
;;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt
31.12.2012;11-Jährige;39810;77974;86521;168336;19189;37195;4277;8303;15996;31064;8710;16882;13902;27264;8586;16829
31.12.2012;12-Jährige;42193;82093;90597;176521;20175;39379;4458;8685;16374;31998;8978;17257;14707;28863;8623;16865
31.12.2012;13-Jährige;42525;82897;90942;177601;20292;39852;4515;9023;15524;30268;8657;16596;15126;29532;8449;16226
31.12.2012;14-Jährige;43840;85715;94349;183637;21179;41527;4711;9167;14725;28847;8164;16049;15269;29966;8151;15981
31.12.2012;15-Jährige;45607;89307;98342;191679;22326;43572;5076;9950;14192;27891;8109;15725;16179;31254;8142;15959
31.12.2012;16-Jährige;45050;87641;97455;190145;22066;42777;5169;10086;13391;26239;7663;14922;15883;30987;7508;14751
31.12.2012;17-Jährige;43643;85355;95368;186092;21495;42051;5059;9841;12113;23694;7074;13637;15227;29565;7055;13510
31.12.2012;18-Jährige;44211;86135;98560;192239;22290;43485;5200;10262;11952;23396;6989;13497;15604;30243;6480;12597
31.12.2012;19-Jährige;45498;87921;102355;199899;23527;45591;5573;10743;12813;25009;7273;14129;15880;31127;6878;13368
31.12.2012;20-Jährige;44838;87054;103434;202120;23486;46324;5588;10982;14036;27538;8211;16032;15587;30535;7579;14960
31.12.2012;21-Jährige;45414;88224;105866;208125;24339;47532;5884;11370;16875;32929;9477;18318;15856;30712;9002;17541
31.12.2012;22-Jährige;47472;91507;109967;216263;25465;49691;6122;11795;25273;48886;14266;26930;16287;31711;13725;26216
31.12.2012;23-Jährige;45984;88993;107283;211622;24799;48568;5939;11514;26994;51542;14612;27670;15590;30588;14042;26811
31.12.2012;24-Jährige;47342;91345;110479;217651;25593;49792;6011;11709;27968;53152;15251;28745;16290;31582;14924;28366
31.12.2012;25-Jährige;46174;89294;108538;213931;24402;47961;6038;11705;28559;54211;15091;28360;15764;30694;15207;28468
31.12.2012;26-Jährige;44967;87449;106395;211370;24101;47227;6049;11675;27134;51896;14538;27063;15030;29688;14760;27378
31.12.2012;27-Jährige;42583;83925;102337;203560;22885;44507;5688;10974;27706;52151;14163;26437;14180;28309;14398;26766
31.12.2012;28-Jährige;42587;83215;102469;203805;22792;44759;5666;10979;26974;51329;14092;26399;14284;28425;14476;26799
31.12.2012;29-Jährige;42678;84415;102878;205318;22740;44731;5735;11095;27237;51703;14348;26601;14288;28735;14307;26619
31.12.2012;30-Jährige;43624;86726;106091;211390;23440;46199;5853;11389;27806;52250;14008;25985;14759;30026;14743;27267
31.12.2012;31-Jährige;43620;87152;104620;210201;23269;46424;5765;11154;27023;50680;13988;25906;14832;30292;14131;26396
31.12.2012;32-Jährige;43527;87729;104501;210793;22514;45470;5695;11176;27345;51709;14085;26295;15015;30886;14554;27042
31.12.2012;33-Jährige;42065;84564;99300;200754;21946;43849;5200;10521;26725;49974;13492;25114;14422;29616;13869;25806
31.12.2012;34-Jährige;42048;84476;98459;198977;21598;43299;5091;10339;26573;50123;13433;25243;14637;29885;13276;24891
31.12.2012;35-Jährige;42050;84306;99465;199810;21301;43238;5114;10346;26036;48829;12879;24235;14728;30144;13087;24621
31.12.2012;36-Jährige;42395;85438;99742;201439;21236;42718;5028;9997;22875;43433;11546;21688;14795;30475;11629;21959
31.12.2012;37-Jährige;41943;83834;97404;196567;20990;42320;4924;9732;21980;41465;11086;20714;14594;29842;11305;21074
31.12.2012;38-Jährige;43040;86915;98717;199965;21181;43034;4978;10042;21931;41040;11154;21293;14975;30462;11742;21912
31.12.2012;39-Jährige;44151;89169;100915;203531;21894;44247;4983;10112;22188;41630;11887;22367;15536;31704;12041;22620
31.12.2012;40-Jährige;48907;97977;109873;220886;23699;48283;5497;11143;24460;45840;13491;25763;16953;34678;13764;25577
31.12.2012;41-Jährige;53827;108344;120689;242698;26565;53408;6127;12487;28594;53775;16209;30713;19361;39300;15407;28915
31.12.2012;42-Jährige;56940;114245;127150;254469;28028;56259;6456;12904;28374;53798;15955;30925;20560;41317;15515;29627
31.12.2012;43-Jährige;62326;124234;140560;279982;30670;61261;7205;14517;28325;54201;16626;32198;22934;46033;15647;30044
31.12.2012;44-Jährige;66055;130966;147435;293484;32694;65021;7731;15533;28830;55493;17149;33185;24475;49268;15784;30637
31.12.2012;45-Jährige;68029;135594;151829;301587;33437;67012;8128;16210;29894;57531;17787;34754;25654;51252;16230;31836
31.12.2012;46-Jährige;69946;138608;156305;309801;35452;69970;8477;16921;31277;61034;18590;36294;25829;51779;17529;34205
31.12.2012;47-Jährige;69631;137321;156087;308915;35387;70149;8502;17314;32752;63689;19351;38006;25266;50875;17945;35384
31.12.2012;48-Jährige;69733;138437;158504;313580;36406;72031;8837;17921;33781;66511;20153;39867;25890;51571;19077;37520
31.12.2012;49-Jährige;69104;136753;155380;307648;36544;72047;8964;17982;34537;67594;21024;41319;24942;50060;19467;38481
31.12.2012;50-Jährige;66483;132293;148763;295538;35251;70269;8974;17944;33953;66448;20527;40857;23894;47911;19247;38117
31.12.2012;51-Jährige;65821;130771;145481;290904;35265;70100;9230;18195;33479;66445;20710;40921;23309;46910;19868;39425
31.12.2012;52-Jährige;63035;125395;142010;284291;33780;67847;8717;17505;32308;63934;20185;39878;22155;44589;19012;37620
31.12.2012;53-Jährige;61291;121995;138494;277571;33149;65782;9069;17798;31868;63475;19540;39077;21489;43352;18994;37659
31.12.2012;54-Jährige;57725;114881;131732;263704;31171;62308;8626;17106;29307;58762;18498;36790;20341;40790;17612;35013
31.12.2012;55-Jährige;56329;112861;128849;258072;31092;61782;8340;16469;29210;58630;18025;36304;19448;39839;17525;34951
31.12.2012;56-Jährige;54220;108416;123756;248794;29670;59324;7926;15915;29655;59557;18014;36793;18532;37645;17891;35704
31.12.2012;57-Jährige;52158;104510;117686;239292;28542;57407;7531;15115;30526;61723;18855;37667;18004;36659;17854;35911
31.12.2012;58-Jährige;50369;102289;114752;234843;28020;56469;7581;15346;29934;61079;18487;37043;17704;36357;17535;35375
31.12.2012;59-Jährige;48611;98848;108526;223472;27090;54817;7379;14953;30149;61611;18197;37147;17235;35011;17515;35201
31.12.2012;60-Jährige;49134;99753;107102;221114;27113;54481;7332;14650;30791;62571;18143;36933;16981;34821;17323;34926
31.12.2012;61-Jährige;48679;98563;103260;213498;26540;53367;6990;14211;31109;64141;17138;35288;17219;35107;17233;34727
31.12.2012;62-Jährige;49029;98919;103334;213248;26809;53952;7197;14440;29783;61408;16922;34696;17289;35449;16090;32986
31.12.2012;63-Jährige;48657;98197;103224;212688;25840;52349;7380;14752;26009;53811;14788;30862;17314;35338;14426;29316
31.12.2012;64-Jährige;44968;90684;94074;194490;22369;45119;6292;12710;20717;43081;12530;26104;16979;34777;12324;25381
31.12.2012;65-Jährige;40562;82849;86145;178652;19674;40028;5048;10301;20295;43069;12147;25463;15835;32433;11759;24208
31.12.2012;66-Jährige;37692;77365;78125;163506;17535;35714;4026;8380;15380;32351;9832;20567;14706;30302;9427;19898
31.12.2012;67-Jährige;29706;60995;64741;137560;14329;29850;3701;7712;17773;38188;9771;20804;11830;25026;8846;18672
31.12.2012;68-Jährige;39159;81649;84121;177839;18851;39131;4947;10427;25890;55416;13590;29073;15976;33147;12821;27113
31.12.2012;69-Jährige;40623;83824;83872;177826;18675;38820;4791;10157;25334;54624;14003;29900;16493;34132;12855;27215
31.12.2012;70-Jährige;39169;81153;80889;172054;18141;37778;4600;9947;23044;50383;13564;29580;15716;32730;11763;25419
31.12.2012;71-Jährige;46788;98231;94931;204217;22047;46793;5857;12673;28446;62420;16540;35873;18899;39389;14874;32416
31.12.2012;72-Jährige;47884;101491;100527;218415;23359;50461;6019;13199;28916;63636;16725;36600;18939;39461;15620;34596
31.12.2012;73-Jährige;46058;98811;97109;213130;22958;49215;5969;13391;27684;61727;15842;35197;18211;38642;15151;33390
31.12.2012;74-Jährige;43039;93040;90032;198859;20992;45465;5485;12245;24768;55592;13748;31282;16836;35823;13002;28880
31.12.2012;75-Jährige;38791;84430;82263;184819;19121;42018;5222;12087;21950;50070;12559;28811;15044;32265;11352;26045
31.12.2012;76-Jährige;35376;78844;77104;174658;18151;40265;5087;11802;20798;48369;11539;27270;13674;29933;10668;24917
31.12.2012;77-Jährige;32490;73552;71575;165097;16563;37627;4550;10502;20245;46930;10701;25822;12287;27663;9736;23354
31.12.2012;78-Jährige;28407;65633;64476;150728;14785;33792;3760;8895;17681;42168;9456;23332;10827;24343;8770;21094
31.12.2012;79-Jährige;20896;49916;48221;115151;11372;26605;3165;7440;13037;31986;7083;17939;7536;17621;6497;15999
31.12.2012;80-Jährige;19428;47937;45520;110659;10699;25439;3002;7377;11958;30095;6693;17144;6748;16372;6109;15505
31.12.2012;81-Jährige;18967;47305;42941;107797;10090;25040;2829;7118;11485;29959;6238;16498;6382;16020;5566;14745
31.12.2012;82-Jährige;18042;46925;42469;108561;9847;24991;2693;6752;11365;30675;5787;16230;6147;15690;5503;15028
31.12.2012;83-Jährige;16138;42735;37410;98948;8685;22856;2277;6147;10162;28384;4930;14603;5564;14516;4591;13303
31.12.2012;84-Jährige;14635;39839;33563;90954;8039;21200;2023;5605;8676;25381;4329;13324;5172;13799;4101;12286
31.12.2012;85-Jährige;12361;35302;27026;78548;6626;18561;1655;4953;6624;21061;3390;11034;3989;11771;3184;10298
31.12.2012;86-Jährige;10061;31062;21991;69291;5405;16769;1361;4292;5393;19380;2706;9605;3340;10521;2578;9265
31.12.2012;87-Jährige;8330;28544;17622;61427;4396;14693;1046;3765;4426;16709;2153;8389;2913;9877;2136;7932
31.12.2012;88-Jährige;6174;23125;13228;51081;3149;12072;879;3315;3221;13315;1643;6899;2171;8009;1535;6464
31.12.2012;89-Jährige;4954;19518;10349;42122;2582;10116;711;2902;2631;11556;1249;5716;1837;7019;1286;5360
31.12.2012;90 Jahre und mehr;13822;63962;27605;133134;6941;31586;1653;7877;8060;39555;3582;18185;5243;23628;3436;16522
31.12.2012;Insgesamt;3811002;7778995;8540059;17554329;1954161;3990278;483558;994287;1978504;4050204;1104896;2259393;1365954;2806531;1068127;2170460
31.12.2013;unter 1 Jahr;32278;63062;75186;146245;16447;32100;3544;6822;18009;34772;8598;16868;11247;21994;8944;17458
31.12.2013;1-Jährige;32357;63036;75570;147716;16396;31866;3529;6923;17973;35135;8677;17034;11723;22767;8926;17515
31.12.2013;2-Jährige;32140;62724;74020;144603;16442;32067;3696;7117;17833;34705;8673;16854;11271;22100;8827;17340
31.12.2013;3-Jährige;33518;65252;76665;149272;16852;32785;3599;7130;17954;35272;8764;17246;11951;23374;9018;17742
31.12.2013;4-Jährige;33394;64758;75402;147011;16587;32275;3541;6999;17688;34292;8773;17053;11957;23096;8596;17044
31.12.2013;5-Jährige;34322;66948;78437;152720;17307;33568;3774;7276;17752;34670;8996;17573;12152;23993;8997;17559
31.12.2013;6-Jährige;34897;67559;78365;152729;17401;33638;3739;7269;17332;33766;8763;17077;12512;24253;8883;17122
31.12.2013;7-Jährige;34696;67327;77999;152024;16973;32850;3828;7243;16518;32249;8601;16399;12396;24071;8428;16222
31.12.2013;8-Jährige;35351;68990;79441;154382;17352;33735;3825;7496;16494;32330;8383;16578;12375;24181;8435;16447
31.12.2013;9-Jährige;36799;72064;81727;159309;17989;34725;3975;7652;16701;32696;8618;16665;13135;25512;8777;17063
31.12.2013;10-Jährige;37097;72644;82646;160741;18144;35407;3937;7630;16078;31605;8400;16213;13228;25842;8451;16574
31.12.2013;11-Jährige;38730;75459;84590;164773;18565;36119;4145;8037;15760;31068;8682;16709;13541;26521;8452;16507
31.12.2013;12-Jährige;39982;78406;87000;169266;19296;37425;4282;8327;16037;31107;8706;16892;14007;27456;8590;16848
31.12.2013;13-Jährige;42402;82493;91094;177461;20263;39544;4476;8735;16398;32075;8993;17271;14819;29075;8633;16872
31.12.2013;14-Jährige;42709;83211;91475;178520;20399;40058;4522;9036;15522;30286;8676;16611;15231;29707;8461;16246
31.12.2013;15-Jährige;44039;86077;94840;184590;21286;41721;4753;9229;14766;28933;8177;16081;15347;30147;8201;16048
31.12.2013;16-Jährige;45827;89745;98999;192823;22410;43688;5116;10004;14264;28014;8122;15738;16269;31361;8168;15975
31.12.2013;17-Jährige;45192;87932;98094;191275;22142;42876;5227;10159;13461;26369;7660;14895;15932;31011;7516;14788
31.12.2013;18-Jährige;43853;85341;96681;187930;21794;42598;5118;9922;12488;24455;7217;13780;15394;29999;7067;13580
31.12.2013;19-Jährige;44415;85966;99658;193759;22473;43799;5249;10296;12779;24911;7341;14107;15739;30558;6610;12869
31.12.2013;20-Jährige;45682;87916;103447;202046;23698;45898;5634;10820;13540;26524;7649;14731;15897;30867;7134;13941
31.12.2013;21-Jährige;45103;87310;104865;204995;23742;46816;5655;11049;14581;28541;8445;16370;15625;30400;7758;15378
31.12.2013;22-Jährige;45728;88607;107724;211606;24609;48041;5951;11462;17384;33727;9585;18370;15881;30740;9036;17673
31.12.2013;23-Jährige;48079;92395;112089;220281;25803;50122;6239;11977;25800;49637;14299;26718;16425;32091;13662;26029
31.12.2013;24-Jährige;46608;90052;109265;215162;25084;48814;6018;11616;27307;52035;14434;27265;15769;30886;13945;26536
31.12.2013;25-Jährige;47963;92426;112533;221163;25759;49838;6085;11822;28245;53603;15020;28269;16422;31802;14778;27972
31.12.2013;26-Jährige;46919;90503;110185;216726;24645;48036;6085;11771;28752;54562;14838;27875;15979;30976;14990;28035
31.12.2013;27-Jährige;45560;88527;108014;214084;24196;47162;6106;11747;27189;52041;14273;26606;15175;29856;14549;26950
31.12.2013;28-Jährige;43348;85258;103703;205789;23058;44764;5729;11048;27810;52365;14007;26192;14372;28710;14263;26578
31.12.2013;29-Jährige;43237;84450;103495;205544;22943;45016;5646;10957;27081;51463;13996;26278;14514;28850;14308;26547
31.12.2013;30-Jährige;43383;85539;103996;206969;22998;45101;5742;11090;27246;51822;14196;26353;14525;29261;14161;26482
31.12.2013;31-Jährige;44190;87806;106938;212910;23610;46562;5827;11348;27820;52391;13908;25873;15108;30637;14669;27192
31.12.2013;32-Jährige;44295;88374;105426;211715;23460;46817;5804;11188;27116;50904;13932;25880;15133;30850;14067;26344
31.12.2013;33-Jährige;44193;88835;105235;212071;22822;45930;5737;11220;27427;51863;14025;26257;15319;31503;14486;26977
31.12.2013;34-Jährige;42612;85423;99943;202085;22178;44237;5241;10577;26848;50146;13472;25097;14724;30147;13821;25798
31.12.2013;35-Jährige;42655;85482;99016;200123;21908;43825;5048;10279;26624;50285;13392;25238;14948;30422;13249;24917
31.12.2013;36-Jährige;42526;85166;100146;201086;21529;43637;5183;10430;26028;48844;12884;24252;14957;30558;13053;24600
31.12.2013;37-Jährige;42849;86195;100314;202445;21466;43113;5026;10028;22960;43621;11581;21743;15074;30946;11646;22022
31.12.2013;38-Jährige;42296;84452;97966;197506;21238;42766;4935;9766;22079;41588;11109;20761;14889;30405;11270;21093
31.12.2013;39-Jährige;43377;87541;99258;200937;21337;43361;4978;10052;21955;41079;11155;21275;15197;30837;11726;21914
31.12.2013;40-Jährige;44467;89669;101244;204291;22003;44522;4987;10118;22191;41686;11882;22362;15761;32095;12075;22704
31.12.2013;41-Jährige;49275;98584;110293;221744;23867;48549;5511;11170;24424;45872;13488;25713;17132;35021;13743;25584
31.12.2013;42-Jährige;54105;108827;121009;243320;26669;53617;6164;12551;28572;53774;16194;30684;19568;39681;15410;28940
31.12.2013;43-Jährige;57173;114660;127389;254961;28194;56529;6450;12896;28360;53780;15949;30941;20721;41569;15494;29592
31.12.2013;44-Jährige;62541;124621;140749;280443;30769;61437;7193;14534;28325;54209;16566;32101;23133;46384;15637;30002
31.12.2013;45-Jährige;66242;131337;147552;293794;32818;65218;7721;15549;28832;55471;17115;33122;24612;49509;15770;30605
31.12.2013;46-Jährige;68201;135916;151795;301570;33534;67210;8111;16196;29831;57444;17737;34687;25712;51410;16208;31807
31.12.2013;47-Jährige;69985;138691;156128;309654;35481;70040;8487;16940;31225;60981;18527;36198;25848;51837;17492;34125
31.12.2013;48-Jährige;69606;137320;155940;308735;35417;70249;8500;17309;32654;63560;19284;37885;25306;50965;17907;35294
31.12.2013;49-Jährige;69747;138485;158178;313129;36380;71988;8809;17890;33690;66413;20107;39743;25945;51663;19019;37432
31.12.2013;50-Jährige;69003;136685;155016;307212;36545;72100;8927;17953;34429;67422;20953;41207;24950;50156;19390;38346
31.12.2013;51-Jährige;66380;132168;148386;295041;35235;70234;8939;17885;33821;66277;20377;40667;23940;48056;19165;37992
31.12.2013;52-Jährige;65724;130667;144960;290003;35216;70088;9178;18121;33355;66239;20571;40724;23235;46856;19738;39245
31.12.2013;53-Jährige;62846;125152;141385;283438;33702;67726;8682;17450;32149;63676;20097;39691;22141;44617;18867;37437
31.12.2013;54-Jährige;61126;121723;137754;276477;33046;65636;9017;17738;31703;63241;19391;38854;21479;43385;18877;37479
31.12.2013;55-Jährige;57427;114569;130947;262487;31043;62162;8567;17015;29101;58493;18338;36556;20305;40796;17493;34839
31.12.2013;56-Jährige;56061;112474;127958;256731;30992;61613;8262;16379;29009;58304;17870;36044;19409;39798;17404;34769
31.12.2013;57-Jährige;53940;107989;122838;247427;29530;59108;7848;15786;29425;59239;17875;36566;18472;37581;17756;35526
31.12.2013;58-Jährige;51759;103937;116700;237786;28352;57117;7447;15002;30277;61376;18680;37405;17933;36605;17702;35686
31.12.2013;59-Jährige;49954;101759;113555;232999;27830;56150;7501;15219;29661;60720;18260;36700;17604;36246;17342;35108
31.12.2013;60-Jährige;48224;98290;107280;221561;26883;54509;7302;14859;29816;61164;17977;36819;17169;34918;17326;34939
31.12.2013;61-Jährige;48690;99130;105661;218916;26871;54128;7231;14514;30482;62150;17910;36592;16867;34699;17155;34683
31.12.2013;62-Jährige;48176;97840;101948;211400;26290;52989;6899;14092;30698;63579;16905;34947;17124;35006;17068;34473
31.12.2013;63-Jährige;48538;98181;101779;210742;26487;53504;7122;14312;29428;60903;16642;34270;17168;35315;15918;32715
31.12.2013;64-Jährige;48043;97272;101702;210157;25503;51808;7278;14582;25634;53314;14567;30521;17162;35134;14243;29067
31.12.2013;65-Jährige;44412;89804;92399;191762;22083;44687;6182;12541;20436;42709;12331;25806;16804;34525;12159;25141
31.12.2013;66-Jährige;39983;81995;84496;176010;19372;39544;4940;10132;19977;42643;11936;25121;15577;32071;11570;23946
31.12.2013;67-Jährige;37076;76357;76573;160931;17233;35243;3953;8245;15138;32005;9616;20242;14494;29977;9249;19620
31.12.2013;68-Jährige;29237;60246;63238;135159;14048;29414;3631;7596;17440;37706;9589;20512;11656;24749;8686;18421
31.12.2013;69-Jährige;38438;80495;82189;174673;18520;38601;4841;10253;25419;54670;13281;28603;15688;32729;12521;26668
31.12.2013;70-Jährige;39771;82499;81893;174538;18287;38216;4680;9962;24813;53829;13644;29346;16139;33588;12574;26766
31.12.2013;71-Jährige;38221;79690;78783;168614;17703;37099;4513;9773;22568;49605;13232;29015;15402;32242;11450;24936
31.12.2013;72-Jährige;45633;96396;92233;199885;21478;45904;5681;12404;27775;61348;16059;35090;18432;38635;14469;31760
31.12.2013;73-Jährige;46517;99358;97435;213393;22685;49407;5834;12899;28202;62444;16206;35740;18454;38697;15171;33860
31.12.2013;74-Jährige;44570;96439;93890;207889;22267;48079;5764;13049;26896;60424;15251;34214;17711;37792;14660;32590
31.12.2013;75-Jährige;41611;90717;86758;193423;20291;44302;5281;11889;23972;54298;13230;30399;16281;34951;12518;28120
31.12.2013;76-Jährige;37278;81988;79001;179137;18422;40795;5027;11735;21148;48667;11968;27827;14513;31382;10920;25265
31.12.2013;77-Jährige;33791;76246;73611;168552;17360;38948;4879;11428;19920;46827;10980;26264;13129;29030;10207;24054
31.12.2013;78-Jährige;30957;70886;67986;158644;15808;36319;4305;10095;19296;45281;10113;24681;11735;26711;9228;22393
31.12.2013;79-Jährige;26883;62883;60950;144239;14071;32456;3533;8490;16706;40435;8890;22263;10266;23369;8238;20127
31.12.2013;80-Jährige;19636;47542;45227;109467;10657;25285;2977;7080;12238;30469;6606;16996;7104;16856;6083;15178
31.12.2013;81-Jährige;18128;45349;42390;104612;9971;24064;2785;6965;11144;28510;6179;16134;6345;15530;5691;14630
31.12.2013;82-Jährige;17544;44478;39607;101134;9340;23536;2615;6661;10643;28138;5729;15411;5883;15074;5097;13739
31.12.2013;83-Jährige;16491;43740;38728;100829;8918;23167;2445;6253;10392;28581;5260;15062;5630;14618;4985;13896
31.12.2013;84-Jährige;14511;39329;33750;91175;7859;21058;2066;5648;9166;26201;4367;13312;5056;13446;4125;12149
31.12.2013;85-Jährige;13035;36257;29862;82779;7179;19314;1785;5078;7793;23230;3840;12099;4636;12638;3618;11173
31.12.2013;86-Jährige;10903;31917;23830;70610;5772;16648;1453;4447;5850;19030;2930;9825;3547;10700;2795;9249
31.12.2013;87-Jährige;8659;27562;19049;61536;4696;14964;1148;3772;4737;17367;2291;8441;2945;9447;2203;8186
31.12.2013;88-Jährige;7054;24918;15072;53745;3742;12845;881;3265;3795;14687;1813;7322;2494;8684;1818;6951
31.12.2013;89-Jährige;5145;19954;11035;43738;2620;10385;744;2874;2687;11463;1327;5898;1808;6942;1281;5502
31.12.2013;90 Jahre und mehr;14559;66317;29390;138972;7337;33155;1814;8575;8322;40780;3683;18908;5447;24508;3621;17334
31.12.2013;Insgesamt;3821877;7790559;8558968;17571856;1958977;3994366;482434;990718;1979164;4046385;1098633;2244577;1372031;2815955;1063687;2160840
_____
Berlin: bis 1990 nur Berlin-West
Neue Länder ab 1991

Ab 2011: Ergebnisse auf Grundlage des Zensus 2011.
_____
(C)opyright Statistisches Bundesamt, Wiesbaden 2015
Stand: 16.11.2015 / 12:01:06
